SETTLEMENTDATE,start_date,end_date,TOTALDEMAND,Is_Workday,Is_Aus_Holiday,Min Temp (K),Max Temp (K),Max Wind Speed (m/s),Afternoon Humidity,Afternoon Pressure,Morning Temp,Afternoon Temp,causal_events
2019-03-13 17:00:00,2019-03-13 17:00:00,2019-03-13 17:29:59,8818.23,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 17:30:00,2019-03-13 17:30:00,2019-03-13 17:59:59,8701.99,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 18:00:00,2019-03-13 18:00:00,2019-03-13 18:29:59,8776.38,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 18:30:00,2019-03-13 18:30:00,2019-03-13 18:59:59,8784.07,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 19:00:00,2019-03-13 19:00:00,2019-03-13 19:29:59,8797.06,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 19:30:00,2019-03-13 19:30:00,2019-03-13 19:59:59,8627.57,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 20:00:00,2019-03-13 20:00:00,2019-03-13 20:29:59,8425.41,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 20:30:00,2019-03-13 20:30:00,2019-03-13 20:59:59,8260.47,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 21:00:00,2019-03-13 21:00:00,2019-03-13 21:29:59,8029.12,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 21:30:00,2019-03-13 21:30:00,2019-03-13 21:59:59,7955.44,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 22:00:00,2019-03-13 22:00:00,2019-03-13 22:29:59,7783.83,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 22:30:00,2019-03-13 22:30:00,2019-03-13 22:59:59,7764.92,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 23:00:00,2019-03-13 23:00:00,2019-03-13 23:29:59,7633.38,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-13 23:30:00,2019-03-13 23:30:00,2019-03-13 23:59:59,7470.53,1,0,292.25,299.96,12.9,69.0,1014.0,293.2,295.78,[]
2019-03-14 00:00:00,2019-03-14 00:00:00,2019-03-14 00:29:59,7381.99,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 00:30:00,2019-03-14 00:30:00,2019-03-14 00:59:59,7214.21,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 01:00:00,2019-03-14 01:00:00,2019-03-14 01:29:59,7024.9,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 01:30:00,2019-03-14 01:30:00,2019-03-14 01:59:59,6734.79,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 02:00:00,2019-03-14 02:00:00,2019-03-14 02:29:59,6553.15,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 02:30:00,2019-03-14 02:30:00,2019-03-14 02:59:59,6447.67,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 03:00:00,2019-03-14 03:00:00,2019-03-14 03:29:59,6413.27,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 03:30:00,2019-03-14 03:30:00,2019-03-14 03:59:59,6403.47,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 04:00:00,2019-03-14 04:00:00,2019-03-14 04:29:59,6465.94,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 04:30:00,2019-03-14 04:30:00,2019-03-14 04:59:59,6699.33,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 05:00:00,2019-03-14 05:00:00,2019-03-14 05:29:59,6951.91,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 05:30:00,2019-03-14 05:30:00,2019-03-14 05:59:59,7482.0,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,"[{""text"": ""Medium-density development and population growth in the East Hills electorate (Padstow, Panania, Picnic Point) is increasing housing density and local population, creating pressure on local infrastructure and likely raising residential electricity demand."", ""category"": ""Soc_Economic"", ""scope"": ""Local_Point"", ""type"": ""Fact"", ""relevance_score"": 4, ""publication_time"": ""2019-03-14 05:36:00"", ""justification"": ""Article documents ongoing overdevelopment and population rise in East Hills; increased dwelling counts and occupancy typically raise residential base load and HVAC demand in the local area.""}]"
2019-03-14 06:00:00,2019-03-14 06:00:00,2019-03-14 06:29:59,7989.14,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,"[{""text"": ""Honda Australia plans for 25% of its local sales to be electrified by 2025 and expects federal regulatory changes after the federal election to drive EV uptake."", ""category"": ""Soc_Economic"", ""scope"": ""National_NEM"", ""type"": ""Prediction"", ""relevance_score"": 5, ""publication_time"": ""2019-03-14 06:00:00"", ""justification"": ""Manufacturer target and anticipated federal policy change are national signals likely to increase EV adoption across Australia, including NSW, raising medium-term electricity demand for vehicle charging."", ""source"": ""https://www.news.com.au/technology/innovation/motoring/hitech/honda-e-prototype-on-the-wish-list-for-honda-australia/news-story/9b1272609478fa0d745904579a7f490a""}]"
2019-03-14 06:30:00,2019-03-14 06:30:00,2019-03-14 06:59:59,8366.95,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 07:00:00,2019-03-14 07:00:00,2019-03-14 07:29:59,8668.44,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 07:30:00,2019-03-14 07:30:00,2019-03-14 07:59:59,8813.34,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 08:00:00,2019-03-14 08:00:00,2019-03-14 08:29:59,8771.11,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 08:30:00,2019-03-14 08:30:00,2019-03-14 08:59:59,8870.21,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 09:00:00,2019-03-14 09:00:00,2019-03-14 09:29:59,8920.2,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 09:30:00,2019-03-14 09:30:00,2019-03-14 09:59:59,8995.14,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 10:00:00,2019-03-14 10:00:00,2019-03-14 10:29:59,8995.4,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,"[{""text"": ""Planned national student climate strike on March 15 includes widespread participation across NSW and is expected to reduce school attendance, potentially shifting daytime load from schools to residential and transport sectors in NSW."", ""category"": ""Soc_Calendar"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 4, ""publication_time"": ""2019-03-14 10:10:00"", ""justification"": ""Scheduled large-scale school walkouts remove deterministic daytime school demand and may shift consumption to households/transport during school hours across NSW."", ""source"": ""https://www.news.com.au/technology/environment/climate-change/climate-striking-pupils-told-to-turn-up-to-school-by-education-minister/news-story/ee81e224f571e9e8912f7ee9ee0bc118""}]"
2019-03-14 10:30:00,2019-03-14 10:30:00,2019-03-14 10:59:59,8886.64,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,"[{""text"": ""Planned upgrades to Liverpool Hospital are cited as attracting buyers to the area and imply future increased operational and staff-related electricity consumption."", ""category"": ""Soc_Economic"", ""scope"": ""Local_Point"", ""type"": ""Prediction"", ""relevance_score"": 5, ""publication_time"": ""2019-03-14 10:31:00"", ""justification"": ""Hospital upgrades typically raise ongoing operational loads (medical equipment, HVAC, extended hours) and can increase local demand materially."", ""source"": ""https://www.news.com.au/finance/real-estate/vaucluse-renter-finds-value-for-money-in-liverpool/news-story/f0c5aacb9d02a73769ab13d4bea3f3b4""}, {""text"": ""Development of the new Badgerys Creek (Western Sydney) airport and associated growth is attracting residents and investment, implying medium-term increases in electricity demand in Western Sydney/NSW."", ""category"": ""Soc_Economic"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 7, ""publication_time"": ""2019-03-14 10:31:00"", ""justification"": ""A major airport drives large construction-phase and long-term operational loads (terminal, services, transport) and induces population growth, increasing statewide demand concentration."", ""source"": ""https://www.news.com.au/finance/real-estate/vaucluse-renter-finds-value-for-money-in-liverpool/news-story/f0c5aacb9d02a73769ab13d4bea3f3b4""}, {""text"": ""A recent heatwave sweeping Australia (affecting Byron Bay/NSW) caused outdoor work to be done in minimal clothing, indicating elevated temperatures and increased cooling/AC demand."", ""category"": ""Env_Thermal"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 6, ""publication_time"": ""2019-03-14 10:51:00"", ""justification"": ""Reported heatwave conditions in NSW increase residential and commercial cooling loads, raising peak demand risk."", ""source"": ""https://www.news.com.au/lifestyle/home/interiors/elyse-knowles-strips-off-to-do-home-reno-work-in-heatwave/news-story/96c343b76e535367887fc8ec31111c9c""}]"
2019-03-14 11:00:00,2019-03-14 11:00:00,2019-03-14 11:29:59,8894.23,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 11:30:00,2019-03-14 11:30:00,2019-03-14 11:59:59,8962.35,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 12:00:00,2019-03-14 12:00:00,2019-03-14 12:29:59,8940.99,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 12:30:00,2019-03-14 12:30:00,2019-03-14 12:59:59,8850.85,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 13:00:00,2019-03-14 13:00:00,2019-03-14 13:29:59,8851.45,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 13:30:00,2019-03-14 13:30:00,2019-03-14 13:59:59,8940.7,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 14:00:00,2019-03-14 14:00:00,2019-03-14 14:29:59,9063.23,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 14:30:00,2019-03-14 14:30:00,2019-03-14 14:59:59,9117.34,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 15:00:00,2019-03-14 15:00:00,2019-03-14 15:29:59,9287.7,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 15:30:00,2019-03-14 15:30:00,2019-03-14 15:59:59,9362.84,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,"[{""text"": ""Sir William Wallace Hotel in Birchgrove (Sydney, NSW) listed for sale; DA-approved plans include two townhouses and an extension of the pub to the boundary."", ""category"": ""Soc_Economic"", ""scope"": ""Local_Point"", ""type"": ""Fact"", ""relevance_score"": 4, ""publication_time"": ""2019-03-14 15:35:00"", ""justification"": ""Approved redevelopment (residential townhouses and expanded hospitality space) could raise long-term local residential and commercial electricity demand in Birchgrove."", ""source"": ""https://www.news.com.au/finance/real-estate/sydney-nsw/popular-celebrity-hotspot-sir-william-wallace-hotel-in-birchgrove-up-for-sale/news-story/667d836a5958c7c770e09d8bdceceae8""}]"
2019-03-14 16:00:00,2019-03-14 16:00:00,2019-03-14 16:29:59,9446.4,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 16:30:00,2019-03-14 16:30:00,2019-03-14 16:59:59,9389.47,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 17:00:00,2019-03-14 17:00:00,2019-03-14 17:29:59,9513.76,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 17:30:00,2019-03-14 17:30:00,2019-03-14 17:59:59,9352.28,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 18:00:00,2019-03-14 18:00:00,2019-03-14 18:29:59,9362.14,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 18:30:00,2019-03-14 18:30:00,2019-03-14 18:59:59,9271.26,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 19:00:00,2019-03-14 19:00:00,2019-03-14 19:29:59,9174.15,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,"[{""text"": ""Severe thunderstorms, hail and heavy rain (short bursts up to ~70mm) forecast across Sydney and parts of coastal NSW with SES and BOM warnings of flash flooding and property/road impacts."", ""category"": ""Env_Disaster"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 8, ""publication_time"": ""2019-03-14 19:08:00"", ""justification"": ""Bureau of Meteorology severe thunderstorm warning and SES alerts indicate elevated risk of hail, flash flooding and infrastructure damage in Sydney/metro coastal areas which can cause outages, change residential/commercial consumption patterns (people sheltering at home, recovery loads, charging devices) and operational constraints for distribution networks."", ""source"": ""https://www.news.com.au/national/nsw-act/up-to-60mm-of-rain-set-to-drench-sydney/news-story/b03830c924c2753b316408b993512a95""}]"
2019-03-14 19:30:00,2019-03-14 19:30:00,2019-03-14 19:59:59,8951.92,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 20:00:00,2019-03-14 20:00:00,2019-03-14 20:29:59,8754.9,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 20:30:00,2019-03-14 20:30:00,2019-03-14 20:59:59,8450.57,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 21:00:00,2019-03-14 21:00:00,2019-03-14 21:29:59,8134.28,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 21:30:00,2019-03-14 21:30:00,2019-03-14 21:59:59,8014.11,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,"[{""text"": ""Severe thunderstorms, giant hail and heavy rainfall swept through Sydney and parts of eastern NSW overnight, causing flash flooding, widespread damage and AusGrid-reported power outages (around 26,000 customers without power), road and rail disruption and flight cancellations."", ""category"": ""Env_Disaster"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 7, ""publication_time"": ""2019-03-14 21:55:00"", ""justification"": ""Confirmed extreme storm event caused infrastructure damage and large-scale outages in NSW metropolitan areas, directly reducing/redistributing electricity demand and disrupting normal consumption patterns."", ""source"": ""https://www.news.com.au/technology/environment/wet-weather-to-bring-half-a-months-worth-of-rain-to-sydney/news-story/26518c7fb8ff4d37d185e7b09313dc80""}, {""text"": ""Bureau of Meteorology warned showers and thunderstorms could persist across Sydney and eastern NSW over the coming days with up to 20–60mm (and localized higher totals), raising the risk of further flash flooding and infrastructure impacts."", ""category"": ""Env_Disaster"", ""scope"": ""State_Wide"", ""type"": ""Prediction"", ""relevance_score"": 5, ""publication_time"": ""2019-03-14 21:55:00"", ""justification"": ""Forecasted sustained wet weather increases the probability of additional outages and transport disruptions and will likely introduce short-term variability in residential and commercial load (reduced cooling demand, localized supply interruptions)."", ""source"": ""https://www.news.com.au/technology/environment/wet-weather-to-bring-half-a-months-worth-of-rain-to-sydney/news-story/26518c7fb8ff4d37d185e7b09313dc80""}]"
2019-03-14 22:00:00,2019-03-14 22:00:00,2019-03-14 22:29:59,7818.81,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 22:30:00,2019-03-14 22:30:00,2019-03-14 22:59:59,7778.01,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 23:00:00,2019-03-14 23:00:00,2019-03-14 23:29:59,7621.82,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-14 23:30:00,2019-03-14 23:30:00,2019-03-14 23:59:59,7450.78,1,0,289.94,296.06,12.4,78.0,1015.0,289.94,293.19,[]
2019-03-15 00:00:00,2019-03-15 00:00:00,2019-03-15 00:29:59,7326.17,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 00:30:00,2019-03-15 00:30:00,2019-03-15 00:59:59,7155.14,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,"[{""text"": ""Sustained population growth and gentrification in Sydney (inner west, Strathfield, Burwood, Ryde, Parramatta) over the past decade leading to higher residential occupancy and renovation activity."", ""category"": ""Soc_Economic"", ""scope"": ""Local_Point"", ""type"": ""Fact"", ""relevance_score"": 4, ""publication_time"": ""2019-03-15 00:30:00"", ""justification"": ""Article reports decade-long population increases and renovation-driven attractiveness in specific Sydney suburbs, which raises baseline residential electricity demand (HVAC, appliances) in those areas."", ""source"": ""https://www.news.com.au/finance/real-estate/best-suburbs-to-sell-a-home-based-on-past-10-years-of-price-growth-trends/news-story/35ea160821567ae8fc9689a6a056b580""}]"
2019-03-15 01:00:00,2019-03-15 01:00:00,2019-03-15 01:29:59,6964.56,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 01:30:00,2019-03-15 01:30:00,2019-03-15 01:59:59,6697.57,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 02:00:00,2019-03-15 02:00:00,2019-03-15 02:29:59,6490.88,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 02:30:00,2019-03-15 02:30:00,2019-03-15 02:59:59,6382.4,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 03:00:00,2019-03-15 03:00:00,2019-03-15 03:29:59,6325.86,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 03:30:00,2019-03-15 03:30:00,2019-03-15 03:59:59,6296.02,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 04:00:00,2019-03-15 04:00:00,2019-03-15 04:29:59,6355.41,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 04:30:00,2019-03-15 04:30:00,2019-03-15 04:59:59,6559.13,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 05:00:00,2019-03-15 05:00:00,2019-03-15 05:29:59,6809.0,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 05:30:00,2019-03-15 05:30:00,2019-03-15 05:59:59,7317.77,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 06:00:00,2019-03-15 06:00:00,2019-03-15 06:29:59,7745.81,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 06:30:00,2019-03-15 06:30:00,2019-03-15 06:59:59,8046.59,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 07:00:00,2019-03-15 07:00:00,2019-03-15 07:29:59,8284.6,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,"[{""text"": ""Federal Labor proposes overhaul of wage-setting and will press the Fair Work Commission for higher minimum wages and restored penalty rates to address wage stagnation."", ""category"": ""Soc_Economic"", ""scope"": ""National_NEM"", ""type"": ""Prediction"", ""relevance_score"": 5, ""publication_time"": ""2019-03-15 07:14:00"", ""justification"": ""A nationwide policy proposal to raise wages would raise household income and consumption across NSW if implemented; the article describes planned/submitted measures (future/uncertain)."", ""source"": ""https://www.news.com.au/finance/economy/australian-economy/labors-plan-to-fix-stagnating-wages/news-story/58c16675e3db5a4676d50507d1650e9d""}]"
2019-03-15 07:30:00,2019-03-15 07:30:00,2019-03-15 07:59:59,8367.99,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
2019-03-15 08:00:00,2019-03-15 08:00:00,2019-03-15 08:29:59,8320.06,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,"[{""text"": ""The Greens announced a $2.2 billion household battery storage policy offering up to $7,000 in incentives per battery and loans for small businesses to install storage."", ""category"": ""Soc_Economic"", ""scope"": ""National_NEM"", ""type"": ""Fact"", ""relevance_score"": 5, ""publication_time"": ""2019-03-15 08:14:00"", ""justification"": ""A federal-scale incentive program would accelerate residential battery uptake in NSW, altering demand profiles by enabling load shifting and reducing peak grid draw over time."", ""source"": ""https://www.news.com.au/technology/environment/climatestriking-kids-hit-back-at-criticism-as-tens-of-thousands-of-kids-set-to-walk-out-of-school/news-story/b3351652fcaf1b73211659688dda768a""}]"
2019-03-15 08:30:00,2019-03-15 08:30:00,2019-03-15 08:59:59,8336.66,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,"[{""text"": ""Severe storm cell lashed Sydney and parts of northern NSW (Gosford, Wyong, Cessnock, Newcastle), producing giant hail, torrential rain and strong winds, causing widespread flight cancellations and power outages with around 26,000 Ausgrid customers without power."", ""category"": ""Env_Disaster"", ""scope"": ""State_Wide"", ""type"": ""Fact"", ""relevance_score"": 7, ""publication_time"": ""2019-03-15 08:34:00"", ""justification"": ""Confirmed extreme weather caused substantial, multi-area electricity outages and infrastructure disruption in NSW and further storms were forecast, creating short-term reductions/shifts in demand and increased operational stress on the network."", ""source"": ""https://www.news.com.au/travel/travel-advice/flights/wild-storms-lash-sydney-and-cause-chaos-at-airport/news-story/ac603ffbbfba41149a9fe807e6ac34f1""}]"
2019-03-15 09:00:00,2019-03-15 09:00:00,2019-03-15 09:29:59,8343.19,1,0,290.85,295.65,9.3,74.0,1019.0,291.46,293.48,[]
